"","PLOT","INVYR","LAT","LON","whiteOak","swampWhiteOak","redOak","chestnutOak","blackOak"
"415",559,2010,45.52294,-69.77424,0,0,0.0441249792255277,0,0
"416",915,2010,45.33423,-69.76888,0,0,0,0,0
"417",1962,2010,45.05179,-69.76824,0,0,0,0,0
"418",574,2010,44.39492,-69.76012,0,0,0.165313594879984,0,0
"419",1224,2010,46.7451,-69.74393,0,0,0,0,0
"420",224,2010,43.84062,-69.74197,0,0,0.135467221888242,0,0
"421",932,2010,46.06582,-69.73787,0,0,0,0,0
"422",150,2010,44.35842,-69.72985,0.0117463089004674,0,0.221832775977125,0,0
"423",981,2010,46.28598,-69.72599,0,0,0,0,0
"424",1491,2010,45.59922,-69.72204,0,0,0,0,0
"425",1461,2010,45.1312,-69.7078,0,0,0,0,0
"426",1461,2010,45.1312,-69.7078,0,0,0,0,0
"427",1461,2010,45.1312,-69.7078,0,0,0,0,0
"428",399,2010,44.33366,-69.70729,0,0,0.79544388993655,0,0
"429",394,2010,44.86958,-69.7069,0,0,0,0,0
"430",1656,2010,44.65794,-69.70405,0,0,0,0,0
"431",149,2010,45.96274,-69.6971,0,0,0,0,0
"432",881,2010,46.11708,-69.68917,0,0,0,0,0
"433",1306,2010,46.77202,-69.68414,0,0,0,0,0
"434",713,2010,46.34071,-69.66566,0,0,0,0,0
"435",1629,2010,44.9542,-69.6616,0,0,0,0,0
"436",599,2010,45.18746,-69.66117,0,0,0,0,0
"437",1440,2010,45.44768,-69.65956,0,0,0,0,0
"438",1712,2010,46.57234,-69.65291,0,0,0,0,0
"439",690,2010,44.26197,-69.64961,0,0,0.0831481801262496,0,0
"440",950,2010,44.4883,-69.64933,0,0,0.103250276006698,0,0
"441",1834,2010,44.72715,-69.64251,0,0,0,0,0
"442",1452,2010,43.92882,-69.63913,0,0,0,0,0
"443",1179,2010,45.23733,-69.62878,0,0,0,0,0
"444",1039,2010,46.64265,-69.62402,0,0,0,0,0
"445",424,2010,46.88827,-69.61144,0,0,0,0,0
"446",871,2010,45.96855,-69.60189,0,0,0,0,0
"447",1921,2010,44.8443,-69.59663,0,0,0,0,0
"448",146,2010,44.93246,-69.59132,0,0,0,0,0
"449",62,2010,45.04629,-69.58722,0,0,0,0,0
"450",511,2010,44.00512,-69.58592,0,0,0.0732800727983192,0,0
"451",643,2010,44.32812,-69.58053,0,0,0.00945848569947,0,0
"452",1660,2010,43.91202,-69.57787,0,0,0.28859105867588,0,0
"453",1102,2010,44.6198,-69.56332,0,0,0.0844512981122707,0,0
"454",1961,2010,46.26209,-69.55364,0,0,0,0,0
"455",1400,2010,45.0958,-69.55222,0,0,0,0,0
"456",1400,2010,45.0958,-69.55222,0,0,0,0,0
"457",1976,2010,46.49763,-69.54873,0,0,0,0,0
"458",1746,2010,46.73591,-69.54678,0,0,0,0,0
"459",1746,2010,46.73591,-69.54678,0,0,0,0,0
"460",829,2010,45.57633,-69.54603,0,0,0,0,0
"461",199,2010,46.95922,-69.54266,0,0,0,0,0
"462",434,2010,45.79138,-69.531,0,0,0,0,0
"463",76,2010,46.0265,-69.53093,0,0,0,0,0
"464",1509,2010,44.18782,-69.528,0,0,0,0,0
"465",219,2010,44.40633,-69.52773,0,0,0.168900329355281,0,0
"466",1881,2010,45.65185,-69.51433,0,0,0,0,0
"467",707,2010,44.86694,-69.50583,0,0,0,0,0
"468",1363,2010,45.35359,-69.50312,0,0,0,0,0
"469",488,2010,46.3347,-69.49109,0,0,0,0,0
"470",1975,2010,46.71218,-69.48633,0,0,0,0,0
"471",144,2010,47.03107,-69.48578,0,0,0,0,0
"472",918,2010,45.1688,-69.48444,0,0,0,0,0
"473",918,2010,45.1688,-69.48444,0,0,0,0,0
"474",1597,2010,44.24538,-69.4841,0,0,0.0620365299745514,0,0
"475",1627,2010,44.00116,-69.48395,0,0,0.0426552134966979,0,0
"476",770,2010,46.56949,-69.48178,0,0,0,0,0
"477",24,2010,44.4833,-69.47485,0,0,0.0133840094680411,0,0
"478",1989,2010,46.08889,-69.46885,0,0,0,0,0
"479",222,2010,45.44591,-69.46682,0,0,0,0,0
"480",1317,2010,46.79733,-69.46608,0,0,0,0,0
"481",1156,2010,44.93599,-69.46091,0,0,0,0,0
"482",2006,2010,44.70218,-69.4597,0,0,0,0,0
"483",48,2010,45.86676,-69.45904,0,0,0,0,0
"484",471,2010,45.69624,-69.45265,0,0,0,0,0
"485",1482,2010,46.76486,-69.44525,0,0,0,0,0
"486",1504,2010,45.94282,-69.43355,0,0,0,0,0
"487",927,2010,44.06939,-69.4333,0,0,0,0,0
"488",1658,2010,44.76969,-69.43195,0,0,0,0,0
"489",1029,2010,47.10704,-69.43177,0,0,0,0,0
"490",1585,2010,45.43093,-69.43045,0,0,0,0,0
"491",1819,2010,46.37727,-69.4281,0,0,0,0,0
"492",1391,2010,44.54682,-69.42177,0,0,0,0,0
"493",1716,2010,45.10172,-69.42132,0,0,0,0,0
"494",1283,2010,44.27206,-69.42054,0,0,0,0,0
"495",261,2010,45.47296,-69.4191,0,0,0,0,0
"496",1422,2010,44.31028,-69.41364,0,0,0.505158096139811,0,0
"497",1592,2010,46.89032,-69.41343,0,0,0,0,0
"498",1721,2010,44.3494,-69.4005,0,0,0,0,0
"499",2022,2010,45.08183,-69.39266,0,0,0,0,0
"500",1780,2010,46.23792,-69.38814,0,0,0,0,0
"501",239,2010,44.61764,-69.38702,0,0,0,0,0
"502",840,2010,45.77459,-69.38539,0,0,0,0,0
"503",1261,2010,46.71074,-69.37414,0,0,0,0,0
"504",1485,2010,46.9463,-69.3732,0,0,0,0,0
"505",510,2010,46.00932,-69.3711,0,0,0,0,0
"506",778,2010,46.47327,-69.37062,0,0,0,0,0
"507",778,2010,46.47327,-69.37062,0,0,0,0,0
"508",1761,2010,45.31035,-69.36275,0,0,0,0,0
"509",1584,2010,44.84805,-69.36138,0,0,0,0,0
"510",601,2010,44.14014,-69.35554,0,0,0.192788606417407,0,0
"511",57,2010,47.16177,-69.34293,0,0,0,0,0
"512",1753,2010,45.39482,-69.3401,0,0,0,0,0
"513",1185,2010,46.79072,-69.32578,0,0,0,0,0
"514",1185,2010,46.79072,-69.32578,0,0,0,0,0
"515",1955,2010,45.16473,-69.32268,0,0,0,0,0
"516",1225,2010,46.0665,-69.31842,0,0,0,0,0
"517",1436,2010,46.58585,-69.31681,0,0,0,0,0
"518",922,2010,46.31344,-69.31453,0,0,0,0,0
"519",295,2010,46.54702,-69.31433,0,0,0,0,0
"520",163,2010,45.61054,-69.31389,0,0,0,0,0
"521",1790,2010,44.91249,-69.30802,0,0,0,0,0
"522",1557,2010,43.971,-69.30389,0,0,0.0141368123144889,0,0
"523",936,2010,47.00931,-69.30159,0,0,0,0,0
"524",936,2010,47.00931,-69.30159,0,0,0,0,0
"525",176,2010,46.68326,-69.30082,0,0,0,0,0
"526",683,2010,47.24776,-69.29964,0,0,0,0,0
"527",946,2010,44.68512,-69.29506,0,0,0.00956918957233992,0,0
"528",87,2010,44.45166,-69.29301,0,0,0.100843208156578,0,0
"529",456,2010,44.12189,-69.28764,0,0,0.0920563547738868,0,0
"530",1897,2010,46.19914,-69.26147,0,0,0,0,0
"531",1353,2010,46.71272,-69.25261,0,0,0,0,0
"532",859,2010,46.05295,-69.25199,0,0,0,0,0
"533",313,2010,47.09565,-69.24722,0,0,0,0,0
"534",876,2010,46.83997,-69.24452,0,0,0,0,0
"535",1451,2010,47.31141,-69.24333,0,0,0,0,0
"536",56,2010,44.98208,-69.24308,0,0,0,0,0
"537",4,2010,46.38093,-69.23875,0,0,0,0,0
"538",1892,2010,46.10443,-69.23798,0,0,0,0,0
"539",244,2010,45.21952,-69.2365,0,0,0,0,0
"540",1489,2010,45.67711,-69.23451,0,0,0,0,0
"541",157,2010,44.29536,-69.22013,0,0,0.178302133631455,0,0
"542",712,2010,45.98286,-69.21076,0,0,0,0,0
"543",61,2010,45.05495,-69.19359,0,0,0,0,0
"544",1741,2010,47.15031,-69.1931,0,0,0,0,0
"545",1821,2010,44.80764,-69.18926,0,0,0,0,0
"546",266,2010,44.41631,-69.18842,0,0,0.00226056467983023,0,0
"547",1432,2010,46.45562,-69.18368,0,0,0,0,0
"548",1126,2010,47.38816,-69.18323,0,0,0,0,0
"549",2035,2010,45.75008,-69.18274,0,0,0,0,0
"550",1966,2010,46.21393,-69.18118,0,0,0,0,0
"551",1966,2010,46.21393,-69.18118,0,0,0,0,0
"552",380,2010,45.27323,-69.18032,0,0,0,0,0
"553",1708,2010,46.92277,-69.17927,0,0,0,0,0
"554",1653,2010,44.17277,-69.17372,0,0,0,0,0
"555",1653,2010,44.17277,-69.17372,0,0,0,0,0
"556",1137,2010,45.90443,-69.16933,0,0,0,0,0
"557",1877,2010,44.35503,-69.16473,0,0,0,0,0
"558",741,2010,44.59864,-69.16441,0,0,0,0,0
"559",52,2010,44.70491,-69.15141,0,0,0.437773210633439,0,0
"560",1916,2010,46.29408,-69.14978,0,0,0,0,0
"561",1628,2010,45.55084,-69.14559,0,0,0,0,0
"562",1731,2010,44.90818,-69.13698,0,0,0,0,0
"563",1736,2010,45.82255,-69.13431,0,0,0,0,0
"564",2010,2010,45.12663,-69.13098,0,0,0,0,0
"565",1426,2010,47.22365,-69.12478,0,0,0,0,0
"566",1204,2010,46.99059,-69.12012,0,0,0,0,0
"567",1204,2010,46.99059,-69.12012,0,0,0,0,0
"568",90,2010,45.59997,-69.11612,0,0,0,0,0
"569",1495,2010,45.88621,-69.09635,0,0,0,0,0
"570",839,2010,44.68313,-69.0832,0,0,0.00900621842078092,0,0
"571",1493,2010,45.51768,-69.08082,0,0,0,0,0
"572",1743,2010,44.97533,-69.0752,0,0,0,0,0
"573",1071,2010,46.37094,-69.07512,0,0,0,0,0
"574",1127,2010,44.50047,-69.07206,0,0,0.0910282202248021,0,0
"575",998,2010,45.19181,-69.06884,0,0,0,0,0
"576",850,2010,46.822,-69.06665,0,0,0,0,0
"577",72,2010,45.65511,-69.0644,0,0,0,0,0
"578",1263,2010,45.43017,-69.06412,0,0,0,0,0
"579",193,2010,44.72271,-69.06343,0,0,0,0,0
"580",595,2010,46.58905,-69.06006,0,0,0,0,0
"581",1675,2010,47.28464,-69.05391,0,0,0,0,0
"582",1423,2010,47.05911,-69.05222,0,0,0,0,0
"583",1423,2010,47.05911,-69.05222,0,0,0,0,0
"584",1615,2010,47.19134,-69.04324,0,0,0,0,0
"585",274,2010,45.2589,-69.03057,0,0,0,0,0
"586",696,2010,45.95143,-69.02337,0,0,0,0,0
"587",581,2010,46.65066,-69.01534,0,0,0,0,0
"588",1036,2010,46.43114,-69.01306,0,0,0,0,0
"589",499,2010,45.03802,-69.01219,0,0,0,0,0
"590",75,2010,45.50129,-69.01055,0,0,0,0,0
"591",171,2010,47.1223,-69.00171,0,0,0,0,0
"592",1618,2010,46.89833,-68.99668,0,0,0,0,0
"593",1618,2010,46.89833,-68.99668,0,0,0,0,0
"594",2033,2010,46.19013,-68.98693,0,0,0,0,0
"595",1568,2010,45.35372,-68.97725,0,0,0,0,0
"596",468,2010,45.09823,-68.95209,0,0,0,0,0
"597",1993,2010,45.57872,-68.9502,0,0,0,0,0
"598",1926,2010,45.37713,-68.95013,0,0,0,0,0
"599",1329,2010,46.25742,-68.94913,0,0,0,0,0
"600",1189,2010,44.86872,-68.94883,0.196694747937167,0,0,0,0
"601",1189,2010,44.86872,-68.94883,0.196694747937167,0,0,0,0
"602",1189,2010,44.86872,-68.94883,0.196694747937167,0,0,0,0
"603",82,2010,46.02677,-68.94596,0,0,0,0,0
"604",119,2010,44.63043,-68.94583,0,0,0.00176444464004929,0,0
"605",1987,2010,46.31311,-68.93147,0,0,0,0,0
"606",1729,2010,46.97184,-68.92821,0,0,0,0,0
"607",1854,2010,45.79976,-68.92433,0,0,0,0,0
"608",999,2010,47.17776,-68.91043,0,0,0,0,0
"609",5206,2010,45.648424,-68.898649,0,0,0,0,0
"610",1277,2010,46.83778,-68.89738,0,0,0,0,0
"611",938,2010,46.57574,-68.8951,0,0,0,0,0
"612",938,2010,46.57574,-68.8951,0,0,0,0,0
"613",473,2010,46.32952,-68.89253,0,0,0,0,0
"614",473,2010,46.32952,-68.89253,0,0,0,0,0
"615",1139,2010,47.01808,-68.89018,0,0,0,0,0
"616",1268,2010,46.09809,-68.88909,0,0,0,0,0
"617",1530,2010,46.48168,-68.88512,0,0,0,0,0
"618",1530,2010,46.48168,-68.88512,0,0,0,0,0
"619",175,2010,45.17567,-68.8849,0,0,0,0,0
"620",795,2010,44.70706,-68.87987,0,0,0,0,0
"621",1411,2010,44.77232,-68.84506,0,0,0,0,0
"622",1536,2010,44.83029,-68.83903,0,0,0.352305225275822,0,0
"623",2027,2010,45.47416,-68.83668,0,0,0,0,0
"624",2027,2010,45.47416,-68.83668,0,0,0,0,0
"625",141,2010,45.93652,-68.83087,0,0,0,0,0
"626",172,2010,44.08043,-68.82491,0,0,0,0,0
"627",1694,2010,45.68578,-68.8245,0,0,0,0,0
"628",1159,2010,46.87088,-68.81856,0,0,0,0,0
"629",1870,2010,47.09877,-68.81756,0,0,0,0,0
"630",577,2010,45.01758,-68.81479,0,0,0,0,0
"631",1258,2010,44.54139,-68.80749,0,0,0,0,0
"632",1244,2010,45.23916,-68.80495,0,0,0,0,0
"633",1690,2010,46.67243,-68.78471,0,0,0,0,0
"634",1711,2010,44.60918,-68.78236,0,0,0.0933856273705306,0,0
"635",1331,2010,44.84774,-68.77911,0,0,0,0,0
"636",1969,2010,44.96076,-68.77748,0,0,0,0,0
"637",1969,2010,44.96076,-68.77748,0,0,0,0,0
"638",1936,2010,45.093,-68.77171,0,0,0,0,0
"639",2000,2010,44.38638,-68.77107,0,0,0,0,0
"640",1960,2010,45.78118,-68.77081,0,0,0,0,0
"641",2005,2010,46.24277,-68.76845,0,0,0,0,0
"642",1316,2010,46.00207,-68.76783,0,0,0,0,0
"643",1698,2010,45.29131,-68.76294,0,0,0,0,0
"644",1284,2010,46.93538,-68.76076,0,0,0,0,0
"645",1284,2010,46.93538,-68.76076,0,0,0,0,0
"646",1162,2010,46.70314,-68.75984,0,0,0,0,0
"647",967,2010,45.53084,-68.75972,0,0,0,0,0
"648",248,2010,47.18576,-68.75271,0,0,0,0,0
"649",248,2010,47.18576,-68.75271,0,0,0,0,0
"650",1679,2010,45.61615,-68.74602,0,0,0,0,0
"651",1679,2010,45.61615,-68.74602,0,0,0,0,0
"652",1679,2010,45.61615,-68.74602,0,0,0,0,0
"653",1200,2010,45.66812,-68.73888,0,0,0,0,0
"654",982,2010,45.39849,-68.73404,0,0,0,0,0
"655",1078,2010,45.10166,-68.72112,0,0,0,0,0
"656",1599,2010,45.16997,-68.72078,0,0,0,0,0
"657",1481,2010,44.93182,-68.71935,0,0,0,0,0
"658",745,2010,45.84448,-68.71334,0,0,0,0,0
"659",557,2010,46.78041,-68.71333,0,0,0,0,0
"660",416,2010,45.94118,-68.71186,0,0,0,0,0
"661",1992,2010,46.31426,-68.70365,0,0,0,0,0
"662",1818,2010,46.91936,-68.70313,0,0,0,0,0
"663",1818,2010,46.91936,-68.70313,0,0,0,0,0
"664",587,2010,47.05223,-68.70067,0,0,0,0,0
"665",1322,2010,46.54732,-68.69721,0,0,0,0,0
"666",591,2010,46.49241,-68.69426,0,0,0,0,0
"667",591,2010,46.49241,-68.69426,0,0,0,0,0
"668",801,2010,44.22442,-68.69366,0,0,0,0,0
"669",1289,2010,47.2234,-68.68509,0,0,0,0,0
"670",1388,2010,46.15269,-68.67162,0,0,0,0,0
"671",1241,2010,44.43527,-68.66147,0,0,0,0,0
"672",1192,2010,45.03093,-68.65941,0,0,0,0,0
"673",952,2010,45.40382,-68.65664,0,0,0,0,0
"674",1222,2010,45.67829,-68.65639,0,0,0,0,0
"675",1806,2010,45.43654,-68.65379,0,0,0,0,0
"676",196,2010,45.21192,-68.65362,0,0,0,0,0
"677",1696,2010,44.05251,-68.65305,0,0,0,0,0
"678",1620,2010,46.38169,-68.65299,0,0,0,0,0
"679",1004,2010,44.5186,-68.64644,0,0,0,0,0
"680",1044,2010,45.91522,-68.63739,0,0,0,0,0
"681",1143,2010,46.61638,-68.63716,0,0,0,0,0
"682",1143,2010,46.61638,-68.63716,0,0,0,0,0
"683",1010,2010,47.07449,-68.63632,0,0,0,0,0
"684",538,2010,45.28132,-68.62187,0,0,0,0,0
"685",63,2010,45.05211,-68.61022,0,0,0.000390348630120276,0,0
"686",1756,2010,44.35167,-68.59968,0,0,0,0,0
"687",1457,2010,44.82447,-68.59932,0,0,0,0,0
"688",1176,2010,45.75287,-68.58804,0,0,0,0,0
"689",1176,2010,45.75287,-68.58804,0,0,0,0,0
"690",1205,2010,45.8731,-68.58612,0,0,0,0,0
"691",1024,2010,46.21599,-68.58457,0,0,0,0,0
"692",298,2010,45.98439,-68.58307,0,0,0,0,0
"693",104,2010,46.72693,-68.57857,0,0,0,0,0
"694",628,2010,46.9178,-68.5737,0,0,0,0,0
"695",1838,2010,46.45124,-68.56609,0,0,0,0,0
"696",226,2010,44.42647,-68.56209,0,0,0,0,0
"697",1689,2010,45.83927,-68.53994,0,0,0,0,0
"698",13,2010,45.58811,-68.53504,0,0,0,0,0
"699",1019,2010,45.1271,-68.53389,0,0,0,0,0
"700",1636,2010,45.34899,-68.53106,0,0,0,0,0
"701",1636,2010,45.34899,-68.53106,0,0,0,0,0
"702",1636,2010,45.34899,-68.53106,0,0,0,0,0
"703",955,2010,46.19539,-68.53055,0,0,0,0,0
"704",1804,2010,46.75173,-68.51246,0,0,0,0,0
"705",563,2010,46.51287,-68.5047,0,0,0,0,0
"706",563,2010,46.51287,-68.5047,0,0,0,0,0
"707",1221,2010,45.42558,-68.49297,0,0,0.0121852356397249,0,0
"708",1130,2010,45.18975,-68.48159,0,0,0,0,0
"709",30,2010,44.93999,-68.47616,0,0,0,0,0
"710",353,2010,46.04395,-68.47015,0,0,0,0,0
"711",167,2010,44.73033,-68.47001,0,0,0,0,0
"712",46,2010,45.67554,-68.46871,0,0,0,0,0
"713",1419,2010,46.59012,-68.46228,0,0,0,0,0
"714",1419,2010,46.59012,-68.46228,0,0,0,0,0
"715",531,2010,46.82481,-68.46208,0,0,0,0,0
"716",1535,2010,46.33797,-68.45009,0,0,0,0,0
"717",772,2010,47.05744,-68.44787,0,0,0,0,0
"718",1649,2010,45.01208,-68.42725,0,0,0,0,0
"719",2021,2010,44.5636,-68.42448,0,0,0.00815003214175913,0,0
"720",207,2010,45.49741,-68.42309,0,0,0,0,0
"721",536,2010,44.79647,-68.41937,0,0,0,0,0
"722",1108,2010,45.25995,-68.41762,0,0,0,0,0
"723",301,2010,46.41645,-68.40221,0,0,0,0,0
"724",290,2010,46.88912,-68.39238,0,0,0,0,0
"725",290,2010,46.88912,-68.39238,0,0,0,0,0
"726",347,2010,46.16996,-68.38927,0,0,0,0,0
"727",1120,2010,46.68161,-68.38681,0,0,0,0,0
"728",1565,2010,47.13514,-68.3715,0,0,0,0,0
"729",2031,2010,44.33788,-68.36566,0,0,0,0,0
"730",1593,2010,46.02603,-68.36098,0,0,0,0,0
"731",616,2010,44.67178,-68.36026,0,0,0.0234439244651107,0,0
"732",1590,2010,45.32794,-68.35854,0,0,0,0,0
"733",369,2010,45.51379,-68.35824,0,0,0,0,0
"734",1428,2010,46.96745,-68.34945,0,0,0,0,0
"735",806,2010,44.88963,-68.34915,0,0,0,0,0
"736",374,2010,45.7989,-68.34523,0,0,0,0,0
"737",686,2010,45.56144,-68.34312,0,0,0,0,0
"738",897,2010,46.34162,-68.34068,0,0,0,0,0
"739",813,2010,44.63132,-68.33485,0,0,0,0,0
"740",1900,2010,47.19139,-68.3219,0,0,0,0,0
"741",1437,2010,46.33144,-68.31273,0,0,0,0,0
"742",1437,2010,46.33144,-68.31273,0,0,0,0,0
"743",1499,2010,44.47307,-68.30146,0,0,0,0,0
"744",462,2010,45.63567,-68.29952,0,0,0,0,0
"745",1848,2010,44.70615,-68.29887,0,0,0,0,0
"746",1885,2010,45.4375,-68.29281,0,0,0,0,0
"747",1885,2010,45.4375,-68.29281,0,0,0,0,0
"748",1682,2010,46.09574,-68.29176,0,0,0,0,0
"749",1682,2010,46.09574,-68.29176,0,0,0,0,0
"750",1242,2010,45.865,-68.28712,0,0,0,0,0
"751",106,2010,45.91528,-68.28411,0,0,0,0,0
"752",12,2010,44.95112,-68.27733,0,0,0,0,0
"753",1246,2010,44.78709,-68.27666,0,0,0,0,0
"754",1084,2010,46.79362,-68.27629,0,0,0,0,0
"755",168,2010,47.28213,-68.26912,0,0,0,0,0
"756",1706,2010,47.03513,-68.26564,0,0,0,0,0
"757",1706,2010,47.03513,-68.26564,0,0,0,0,0
"758",1693,2010,46.55488,-68.26244,0,0,0,0,0
"759",1512,2010,44.53344,-68.25439,0,0,0.382320722755505,0,0
"760",1667,2010,44.99897,-68.24815,0,0,0,0,0
"761",1863,2010,44.31384,-68.24276,0,0,0,0,0
"762",1231,2010,45.46874,-68.23752,0,0,0,0,0
"763",1470,2010,45.24056,-68.23477,0,0,0,0,0
"764",5323,2010,45.950198,-68.232116,0,0,0,0,0
"765",607,2010,46.16975,-68.23045,0,0,0,0,0
"766",976,2010,46.86661,-68.22145,0,0,0,0,0
"767",912,2010,46.22046,-68.2208,0,0,0,0,0
"768",1758,2010,45.71847,-68.21529,0,0,0,0,0
"769",1259,2010,46.40141,-68.21316,0,0,0,0,0
"770",454,2010,46.63037,-68.20784,0,0,0,0,0
"771",1098,2010,47.14986,-68.20537,0,0,0,0,0
"772",1098,2010,47.14986,-68.20537,0,0,0,0,0
"773",1324,2010,47.28904,-68.20422,0,0,0,0,0
"774",436,2010,47.31568,-68.20309,0,0,0,0,0
"775",1429,2010,45.76459,-68.19303,0,0,0,0,0
"776",1814,2010,44.85355,-68.18763,0,0,0,0,0
"777",733,2010,45.07582,-68.18345,0,0,0,0,0
"778",420,2010,46.00657,-68.17811,0,0,0,0,0
"779",420,2010,46.00657,-68.17811,0,0,0,0,0
"780",622,2010,45.54282,-68.17694,0,0,0,0,0
"781",791,2010,46.23486,-68.16879,0,0,0,0,0
"782",1110,2010,46.46491,-68.15795,0,0,0,0,0
"783",1110,2010,46.46491,-68.15795,0,0,0,0,0
"784",1344,2010,46.69482,-68.15461,0,0,0,0,0
"785",170,2010,47.07276,-68.15055,0,0,0,0,0
"786",597,2010,47.16048,-68.14136,0,0,0,0,0
"787",1507,2010,44.67243,-68.13577,0,0,0,0,0
"788",1005,2010,45.60064,-68.13275,0,0,0,0,0
"789",1005,2010,45.60064,-68.13275,0,0,0,0,0
"790",1798,2010,45.3375,-68.12356,0,0,0,0,0
"791",337,2010,45.13729,-68.12206,0,0,0,0,0
"792",749,2010,45.37311,-68.12139,0,0,0,0,0
"793",864,2010,44.91783,-68.12008,0,0,0,0,0
"794",423,2010,46.09703,-68.11337,0,0,0,0,0
"795",187,2010,46.31334,-68.09916,0,0,0,0,0
"796",252,2010,45.83179,-68.09863,0,0,0,0,0
"797",324,2010,46.71336,-68.09687,0,0,0,0,0
"798",1843,2010,46.53808,-68.09265,0,0,0,0,0
"799",343,2010,47.00992,-68.08601,0,0,0,0,0
"800",1454,2010,45.19825,-68.08475,0,0,0,0,0
"801",1310,2010,44.75522,-68.07263,0,0,0,0,0
"802",1362,2010,45.90468,-68.07095,0,0,0,0,0
"803",1362,2010,45.90468,-68.07095,0,0,0,0,0
"804",625,2010,44.97263,-68.06596,0,0,0,0,0
"805",625,2010,44.97263,-68.06596,0,0,0,0,0
"806",1795,2010,44.49739,-68.06573,0,0,0,0,0
"807",530,2010,47.23805,-68.06199,0,0,0,0,0
"808",181,2010,45.44996,-68.05625,0,0,0,0,0
"809",11,2010,46.14214,-68.0557,0,0,0,0,0
"810",304,2010,46.37942,-68.04589,0,0,0,0,0
"811",417,2010,45.6769,-68.04535,0,0,0,0,0
"812",1141,2010,46.60428,-68.03609,0,0,0,0,0
"813",1141,2010,46.60428,-68.03609,0,0,0,0,0
"814",1412,2010,46.42511,-68.03427,0,0,0,0,0
"815",1828,2010,47.08,-68.02391,0,0,0,0,0
"816",1828,2010,47.08,-68.02391,0,0,0,0,0
"817",229,2010,44.59003,-68.02241,0,0,0,0,0
"818",229,2010,44.59003,-68.02241,0,0,0,0,0
"819",1121,2010,45.0503,-68.00425,0,0,0,0,0
"820",1830,2010,45.09627,-68.00227,0,0,0,0,0
"821",8,2010,45.9265,-67.99792,0,0,0,0,0
"822",1497,2010,45.88243,-67.99577,0,0,0,0,0
"823",362,2010,45.73827,-67.98425,0,0,0,0,0
"824",1799,2010,45.97559,-67.97933,0,0,0,0,0
"825",933,2010,44.88765,-67.97553,0,0,0,0,0
"826",1025,2010,46.44778,-67.96154,0,0,0,0,0
"827",332,2010,46.91761,-67.95825,0,0,0,0,0
"828",332,2010,46.91761,-67.95825,0,0,0,0,0
"829",332,2010,46.91761,-67.95825,0,0,0,0,0
"830",344,2010,44.6484,-67.94928,0,0,0,0,0
"831",29,2010,45.34848,-67.93686,0,0,0,0,0
"832",1526,2010,46.26662,-67.93396,0,0,0,0,0
"833",1007,2010,45.1077,-67.92661,0,0,0.200471965978067,0,0
"834",1270,2010,46.3245,-67.92176,0,0,0,0,0
"835",1194,2010,46.04712,-67.91838,0,0,0,0,0
"836",838,2010,46.51995,-67.90513,0,0,0,0,0
"837",554,2010,44.48842,-67.89922,0,0,0,0,0
"838",1466,2010,45.4085,-67.8984,0,0,0,0,0
"839",1466,2010,45.4085,-67.8984,0,0,0,0,0
"840",1091,2010,44.72209,-67.8981,0,0,0.638941526041375,0,0
"841",920,2010,46.98745,-67.89786,0,0,0,0,0
"842",583,2010,44.96406,-67.89265,0,0,0,0,0
"843",1028,2010,45.65081,-67.88312,0,0,0,0,0
"844",968,2010,45.19106,-67.881,0,0,0,0,0
"845",1208,2010,46.11585,-67.87589,0,0,0,0,0
"846",1431,2010,45.89297,-67.87575,0,0,0,0,0
"847",1149,2010,45.36693,-67.86655,0,0,0,0,0
"848",81,2010,45.55615,-67.85714,0,0,0,0,0
"849",1379,2010,47.05047,-67.83827,0,0,0,0,0
"850",458,2010,45.25432,-67.82581,0,0,0,0,0
"851",1291,2010,44.79063,-67.82123,0,0,0,0,0
"852",518,2010,46.18789,-67.81133,0,0,0,0,0
"853",518,2010,46.18789,-67.81133,0,0,0,0,0
"854",673,2010,45.94891,-67.81113,0,0,0,0,0
"855",357,2010,46.4301,-67.79668,0,0,0,0,0
"856",517,2010,44.87458,-67.79359,0,0,0,0,0
"857",1789,2010,44.63426,-67.78206,0,0,0,0,0
"858",890,2010,45.11164,-67.76797,0,0,0,0,0
"859",1256,2010,45.57463,-67.75595,0,0,0,0,0
"860",6,2010,44.70192,-67.72064,0,0,0,0,0
"861",1520,2010,44.64004,-67.71678,0,0,0,0,0
"862",626,2010,45.39769,-67.70963,0,0,0,0,0
"863",662,2010,45.62286,-67.70094,0,0,0,0,0
"864",214,2010,44.92661,-67.68635,0,0,0,0,0
"865",348,2010,45.46467,-67.65426,0,0,0,0,0
"866",848,2010,44.67146,-67.65375,0,0,0,0,0
"867",564,2010,45.25577,-67.64987,0,0,0,0,0
"868",1700,2010,45.5126,-67.64817,0,0,0,0,0
"869",1700,2010,45.5126,-67.64817,0,0,0,0,0
"870",497,2010,44.59422,-67.60013,0,0,0,0,0
"871",886,2010,44.87733,-67.59722,0,0,0,0,0
"872",1774,2010,44.97595,-67.59516,0,0,0,0,0
"873",1774,2010,44.97595,-67.59516,0,0,0,0,0
"874",1483,2010,45.30206,-67.5947,0,0,0,0,0
"875",1155,2010,45.06146,-67.59299,0,0,0,0,0
"876",70,2010,45.5422,-67.58145,0,0,0,0,0
"877",373,2010,44.66992,-67.53598,0,0,0,0,0
